week,time,fav,spr,und,blank1,Anne,Cate ,Donna ,Elliott,Francis,Franklona,Gabhandy,Gary,Joeanne,Jonathan,Leslie,Miles,Packy,Paul,Roberta,Soblocoa,blank2,s_Anne,s_Cate,s_Donna ,s_Elliott,s_Francis,s_Franklona,s_Gabhandy,s_Gary,s_Joeanne,s_Jonathan,s_Leslie,s_Miles,s_Packy,s_Paul ,s_Roberta,s_Soblocoa
13,11/30 1:00 ET,HOU,-7,TEN,,TEN 13,HOU 3,HOU 3,HOU 3,HOU 3,TEN 13,TEN 13,HOU 3,HOU 3,HOU 3,HOU 3,HOU 3,HOU 3,HOU 3,HOU 3,HOU 3,,552,596,536,524,638,594,503,566,511,592,610,571,661,562,454,501
13,11/30 1:00 ET,BUF,-3,CLE,,BUF 8,CLE 8,BUF 8,CLE 8,CLE 8,CLE 8,BUF 8,CLE 8,BUF 8,BUF 8,BUF 8,CLE 8,CLE 8,BUF 8,BUF 8,CLE 8,,552,596,536,524,638,594,503,566,511,592,610,571,661,562,454,501
13,11/30 1:00 ET,BAL,-6.5,SD,,BAL 4,BAL 4,SD 12,BAL 4,BAL 4,SD 12,SD 12,BAL 4,BAL 4,BAL 4,BAL 4,BAL 4,BAL 4,BAL 4,SD 12,BAL 4,,552,596,536,524,638,594,503,566,511,592,610,571,661,562,454,501
13,11/30 1:00 ET,NYG,-3,JAC,,JAC 10,NYG 6,JAC 10,NYG 6,NYG 6,JAC 10,NYG 6,NYG 6,NYG 6,NYG 6,NYG 6,JAC 10,NYG 6,JAC 10,JAC 10,NYG 6,,552,596,536,524,638,594,503,566,511,592,610,571,661,562,454,501
13,11/30 1:00 ET,CIN,-6,TB,,TB 10,CIN 6,TB 10,TB 10,CIN 6,TB 10,CIN 6,CIN 6,CIN 6,CIN 6,CIN 6,CIN 6,CIN 6,TB 10,TB 10,CIN 6,,552,596,536,524,638,594,503,566,511,592,610,571,661,562,454,501
13,11/30 1:00 ET,STL,-6,OAK,,OAK 13,STL 3,OAK 13,STL 3,STL 3,OAK 13,STL 3,STL 3,STL 3,STL 3,STL 3,STL 3,STL 3,STL 3,STL 3,STL 3,,552,596,536,524,638,594,503,566,511,592,610,571,661,562,454,501
13,11/30 1:00 ET,PIT,-3.5,NO,,NO 12,PIT 4,NO 12,PIT 4,PIT 4,PIT 4,PIT 4,PIT 4,PIT 4,PIT 4,PIT 4,PIT 4,PIT 4,PIT 4,NO 12,NO 12,,552,596,536,524,638,594,503,566,511,592,610,571,661,562,454,501
13,11/30 1:00 ET,MIN,-2.5,CAR,,CAR 8,CAR 8,MIN 8,MIN 8,MIN 8,CAR 8,CAR 8,MIN 8,MIN 8,MIN 8,CAR 8,MIN 8,MIN 8,CAR 8,CAR 8,CAR 8,,552,596,536,524,638,594,503,566,511,592,610,571,661,562,454,501
13,11/30 4:05 ET,ARI,-1.5,ATL,,ATL 13,ARI 3,ARI 3,ARI 3,ARI 3,ATL 13,ARI 3,ARI 3,ARI 3,ARI 3,ARI 3,ARI 3,ARI 3,ARI 3,ATL 13,ARI 3,,552,596,536,524,638,594,503,566,511,592,610,571,661,562,454,501
13,11/30 4:25 ET,GB,-3,NE,,GB 3,GB 3,GB 3,GB 3,GB 3,NE 13,GB 3,GB 3,GB 3,NE 13,GB 3,GB 3,GB 3,NE 13,GB 3,GB 3,,552,596,536,524,638,594,503,566,511,592,610,571,661,562,454,501
13,11/30 8:30 ET,KC,0,DEN,,DEN 7,DEN 7,KC 9,KC 9,KC 9,DEN 7,DEN 7,DEN 7,DEN 7,DEN 7,KC 9,KC 9,DEN 7,KC 9,KC 9,DEN 7,,552,596,536,524,638,594,503,566,511,592,610,571,661,562,454,501
13,12/1 8:30 ET,MIA,-7,NYJ,,MIA 4,MIA 4,NYJ 12,MIA 4,MIA 4,NYJ 12,MIA 4,NYJ 12,MIA 4,MIA 4,MIA 4,MIA 4,MIA 4,NYJ 12,MIA 4,MIA 4,,552,596,536,524,638,594,503,566,511,592,610,571,661,562,454,501
14,12/4 8:25 ET,DAL,-3.5,CHI,,CHI 9,CHI 9,CHI 9,CHI 9,DAL 7,CHI 9,DAL 7,DAL 7,DAL 7,DAL 7,CHI 9,DAL 7,DAL 7,DAL 7,DAL 7,CHI 9,,624,632,611,563,683,644,549,614,571,649,653,619,713,605,525,557
14,12/7 1:00 ET,MIA,-3,BAL,,MIA 5,BAL 11,MIA 5,MIA 5,MIA 5,BAL 11,MIA 5,BAL 11,BAL 11,MIA 5,MIA 5,MIA 5,BAL 11,MIA 5,MIA 5,MIA 5,,624,632,611,563,683,644,549,614,571,649,653,619,713,605,525,557
14,12/7 1:00 ET,CIN,-3,PIT,,PIT 10,PIT 10,CIN 6,CIN 6,PIT 10,PIT 10,CIN 6,CIN 6,CIN 6,CIN 6,CIN 6,CIN 6,CIN 6,PIT 10,PIT 10,CIN 6,,624,632,611,563,683,644,549,614,571,649,653,619,713,605,525,557
14,12/7 1:00 ET,IND,-3,CLE,,CLE 9,IND 7,CLE 9,IND 7,IND 7,CLE 9,IND 7,CLE 9,IND 7,IND 7,IND 7,CLE 9,IND 7,CLE 9,IND 7,CLE 9,,624,632,611,563,683,644,549,614,571,649,653,619,713,605,525,557
14,12/7 1:00 ET,HOU,-6.5,JAC,,JAC 11,JAC 11,JAC 11,HOU 5,HOU 5,JAC 11,HOU 5,HOU 5,HOU 5,HOU 5,HOU 5,HOU 5,HOU 5,JAC 11,HOU 5,HOU 5,,624,632,611,563,683,644,549,614,571,649,653,619,713,605,525,557
14,12/7 1:00 ET,NYG,-3,TEN,,TEN 7,NYG 9,TEN 7,NYG 9,NYG 9,TEN 7,NYG 9,TEN 7,TEN 7,TEN 7,TEN 7,TEN 7,NYG 9,TEN 7,NYG 9,NYG 9,,624,632,611,563,683,644,549,614,571,649,653,619,713,605,525,557
14,12/7 1:00 ET,NO,-9.5,CAR,,NO 1,NO 1,NO 1,NO 1,NO 1,CAR 15,NO 1,NO 1,NO 1,NO 1,NO 1,NO 1,NO 1,NO 1,NO 1,NO 1,,624,632,611,563,683,644,549,614,571,649,653,619,713,605,525,557
14,12/7 1:00 ET,DET,-10.5,TB,,TB 13,DET 3,DET 3,DET 3,DET 3,TB 13,DET 3,DET 3,DET 3,DET 3,DET 3,DET 3,DET 3,DET 3,TB 13,DET 3,,624,632,611,563,683,644,549,614,571,649,653,619,713,605,525,557
14,12/7 1:00 ET,STL,-3,WAS,,WAS 9,STL 7,STL 7,STL 7,WAS 9,WAS 9,STL 7,WAS 9,WAS 9,STL 7,WAS 9,STL 7,STL 7,WAS 9,STL 7,STL 7,,624,632,611,563,683,644,549,614,571,649,653,619,713,605,525,557
14,12/7 1:00 ET,MIN,-4,NYJ,,MIN 2,MIN 2,MIN 2,MIN 2,MIN 2,NYJ 14,MIN 2,MIN 2,MIN 2,MIN 2,MIN 2,MIN 2,MIN 2,MIN 2,MIN 2,NYJ 14,,624,632,611,563,683,644,549,614,571,649,653,619,713,605,525,557
14,12/7 4:05 ET,DEN,-9,BUF,,DEN 2,DEN 2,BUF 14,DEN 2,DEN 2,BUF 14,DEN 2,DEN 2,DEN 2,DEN 2,DEN 2,DEN 2,DEN 2,DEN 2,DEN 2,DEN 2,,624,632,611,563,683,644,549,614,571,649,653,619,713,605,525,557
14,12/7 4:05 ET,KC,-2.5,ARI,,KC 8,KC 8,ARI 8,KC 8,KC 8,ARI 8,ARI 8,KC 8,ARI 8,ARI 8,KC 8,ARI 8,ARI 8,KC 8,KC 8,ARI 8,,624,632,611,563,683,644,549,614,571,649,653,619,713,605,525,557
14,12/7 4:25 ET,SF,-8.5,OAK,,SF 2,SF 2,OAK 14,SF 2,SF 2,OAK 14,SF 2,SF 2,SF 2,SF 2,SF 2,SF 2,SF 2,SF 2,SF 2,SF 2,,624,632,611,563,683,644,549,614,571,649,653,619,713,605,525,557
14,12/7 4:25 ET,SEA,-1.5,PHI,,SEA 6,SEA 6,PHI 10,SEA 6,SEA 6,PHI 10,SEA 6,PHI 10,SEA 6,SEA 6,PHI 10,PHI 10,SEA 6,SEA 6,PHI 10,SEA 6,,624,632,611,563,683,644,549,614,571,649,653,619,713,605,525,557
14,12/7 8:30 ET,NE,-4,SD,,NE 4,NE 4,SD 12,SD 12,NE 4,SD 12,NE 4,NE 4,NE 4,NE 4,NE 4,SD 12,NE 4,NE 4,NE 4,NE 4,,624,632,611,563,683,644,549,614,571,649,653,619,713,605,525,557
14,12/8 8:30 ET,GB,-13.5,ATL,,ATL 13,GB 3,ATL 13,GB 3,GB 3,ATL 13,GB 3,GB 3,GB 3,GB 3,GB 3,GB 3,GB 3,GB 3,GB 3,GB 3,,624,632,611,563,683,644,549,614,571,649,653,619,713,605,525,557
15,12/11 8:25 ET,STL,-6,ARI,,STL 9,ARI 7,ARI 7,STL 9,ARI 7,ARI 7,ARI 7,ARI 7,STL 9,STL 9,ARI 7,ARI 7,STL 9,STL 9,STL 9,ARI 7,,648,696,645,607,741,702,612,651,629,703,679,656,787,642,581,604
15,12/14 1:00 ET,KC,-11,OAK,,KC 4,KC 4,OAK 12,KC 4,KC 4,OAK 12,OAK 12,KC 4,KC 4,KC 4,KC 4,KC 4,KC 4,KC 4,KC 4,OAK 12,,648,696,645,607,741,702,612,651,629,703,679,656,787,642,581,604
15,12/14 1:00 ET,BAL,-14,JAC,,JAC 12,BAL 4,JAC 12,BAL 4,BAL 4,JAC 12,BAL 4,BAL 4,BAL 4,BAL 4,BAL 4,BAL 4,BAL 4,BAL 4,JAC 12,BAL 4,,648,696,645,607,741,702,612,651,629,703,679,656,787,642,581,604
15,12/14 1:00 ET,PIT,-3,ATL,,PIT 6,ATL 10,ATL 10,PIT 6,PIT 6,PIT 6,ATL 10,ATL 10,PIT 6,ATL 10,PIT 6,PIT 6,PIT 6,ATL 10,PIT 6,PIT 6,,648,696,645,607,741,702,612,651,629,703,679,656,787,642,581,604
15,12/14 1:00 ET,IND,-7,HOU,,IND 5,IND 5,HOU 11,IND 5,IND 5,HOU 11,IND 5,IND 5,IND 5,IND 5,IND 5,IND 5,HOU 11,IND 5,HOU 11,HOU 11,,648,696,645,607,741,702,612,651,629,703,679,656,787,642,581,604
15,12/14 1:00 ET,CLE,-2,CIN,,CLE 5,CLE 5,CIN 11,CLE 5,CIN 11,CLE 5,CIN 11,CLE 5,CLE 5,CLE 5,CLE 5,CLE 5,CLE 5,CIN 11,CIN 11,CLE 5,,648,696,645,607,741,702,612,651,629,703,679,656,787,642,581,604
15,12/14 1:00 ET,NE,-9,MIA,,NE 4,NE 4,MIA 12,NE 4,NE 4,MIA 12,NE 4,NE 4,NE 4,NE 4,NE 4,NE 4,NE 4,NE 4,MIA 12,MIA 12,,648,696,645,607,741,702,612,651,629,703,679,656,787,642,581,604
15,12/14 1:00 ET,CAR,-3.5,TB,,TB 5,TB 5,TB 5,TB 5,CAR 11,TB 5,TB 5,TB 5,CAR 11,CAR 11,CAR 11,TB 5,TB 5,CAR 11, TB 5,TB 5,,648,696,645,607,741,702,612,651,629,703,679,656,787,642,581,604
15,12/14 1:00 ET,NYG,-7,WAS,,WAS 12,NYG 4,NYG 4,NYG 4,NYG 4,WAS 12,NYG 4,NYG 4,NYG 4,NYG 4,WAS 12,NYG 4,NYG 4,NYG 4,WAS 12,NYG 4,,648,696,645,607,741,702,612,651,629,703,679,656,787,642,581,604
15,12/14 1:00 ET,GB,-3.5,BUF,,GB 4,GB 4,BUF 12,GB 4,GB 4,BUF 12,GB 4,GB 4,GB 4,GB 4,GB 4,BUF 12,GB 4,GB 4,GB 4,BUF 12,,648,696,645,607,741,702,612,651,629,703,679,656,787,642,581,604
15,12/14 4:25 ET,DET,-8,MIN,,DET 2,DET 2,DET 2,DET 2,DET 2,MIN 14,DET 2,DET 2,DET 2,DET 2,DET 2,DET 2,DET 2,DET 2,MIN 14,DET 2,,648,696,645,607,741,702,612,651,629,703,679,656,787,642,581,604
15,12/14 4:05 ET,NYJ,-3,TEN,,TEN 5,TEN 5,TEN 5,TEN 5,NYJ 11,NYJ 11,TEN 5,NYJ 11,TEN 5,NYJ 11,TEN 5,TEN 5,NYJ 11,TEN 5,TEN 5,TEN 5,,648,696,645,607,741,702,612,651,629,703,679,656,787,642,581,604
15,12/14 4:05 ET,DEN,-4,SD,,DEN 5,DEN 5,SD 11,SD 11,DEN 5,SD 11,DEN 5,DEN 5,DEN 5,DEN 5,DEN 5,SD 11,DEN 5,DEN 5,DEN 5,SD 11,,648,696,645,607,741,702,612,651,629,703,679,656,787,642,581,604
15,12/14 4:25 ET,SEA,-9.5,SF,,SEA 4,SEA 4,SF 12,SEA 4,SEA 4,SF 12,SF 12,SEA 4,SEA 4,SEA 4,SEA 4,SEA 4,SEA 4,SEA 4,SF 12,SEA 4,,648,696,645,607,741,702,612,651,629,703,679,656,787,642,581,604
15,12/14 8:30 ET,PHI,-3.5,DAL,,PHI 7,PHI 7,PHI 7,PHI 7,DAL 9,PHI 7,DAL 9,PHI 7,PHI 7,PHI 7,PHI 7,DAL 9,DAL 9,DAL 9,DAL 9,DAL 9,,648,696,645,607,741,702,612,651,629,703,679,656,787,642,581,604
15,12/15 8:30 ET,NO,-3.5,CHI,,NO 8,CHI 8,NO 8,CHI 8,NO 8,CHI 8,NO 8,CHI 8,CHI 8,NO 8,NO 8,CHI 8,NO 8,CHI 8,CHI 8,NO 8,,648,696,645,607,741,702,612,651,629,703,679,656,787,642,581,604
16,12/18 8:25 ET,JAC,-4.5,TEN,,JAC 2,JAC 2,JAC 2,JAC 2,JAC 2,JAC 2,TEN 14,TEN 14,JAC 2,JAC 2,JAC 2,JAC 2,JAC 2,JAC 2,JAC 2,JAC 2,,686,735,689,640,836,738,671,701,678,765,739,717,848,705,616,660
16,12/20 8:25 ET,SF,-1.5,SD,,SD 10,SD 10,SF 6,SD 10,SF 6,SD 10,SF 6,SF 6,SF 6,SF 6,SF 6,SD 10,SD 10,SF 6,SF 6,SF 6,,686,735,689,640,836,738,671,701,678,765,739,717,848,705,616,660
16,12/20 4:30 ET,PHI,-7,WAS,,PHI 1,PHI 1,PHI  1,PHI 1,PHI 1,PHI 1,PHI 1,PHI 1,PHI 1,PHI 1,WAS 15,PHI 1,PHI 1,PHI 1,PHI 1,PHI 1,,686,735,689,640,836,738,671,701,678,765,739,717,848,705,616,660
16,12/21 1:00 ET,MIA,-4.5,MIN,,MIN 9,MIN 9,MIA 7,MIA 7,MIA 7,MIN 9,MIA 7,MIN 9,MIN 9,MIA 7,MIA 7,MIN 9,MIA 7,MIA 7,MIA 7,MIN 9,,686,735,689,640,836,738,671,701,678,765,739,717,848,705,616,660
16,12/21 1:00 ET,GB,-11.5,TB,,GB 2,GB 2,TB 14,GB 2,GB 2,TB 14,GB 2,GB 2,GB 2,GB 2,GB 2,GB 2,GB 2,GB 2,GB 2,GB 2,,686,735,689,640,836,738,671,701,678,765,739,717,848,705,616,660
16,12/21 1:00 ET,DET,-10,CHI,,CHI 11,DET 5,DET 5,CHI 11,DET 5,CHI 11,DET 5,DET 5,DET 5,DET 5,DET 5,DET 5,DET 5,DET 5,CHI 11,CHI 11,,686,735,689,640,836,738,671,701,678,765,739,717,848,705,616,660
16,12/21 1:00 ET,NO,-6,ATL,,ATL 12,NO 4,ATL 12,NO 4,NO 4,ATL 12,NO 4,ATL 12,NO 4,NO 4,NO 4,NO 4,NO 4,NO 4,NO 4,NO 4,,686,735,689,640,836,738,671,701,678,765,739,717,848,705,616,660
16,12/21 1:00 ET,NE,-9.5,NYJ,,NYJ 11,NYJ 11,NYJ 11,NE 5,NE 5,NYJ 11,NE 5,NE 5,NE 5,NE 5,NE 5,NE 5,NE 5,NE 5,NE 5,NYJ 11,,686,735,689,640,836,738,671,701,678,765,739,717,848,705,616,660
16,12/21 1:00 ET,PIT,-2.5,KC,,KC 9,PIT 7,KC 9,KC 9,PIT 7,PIT 7,PIT 7,KC 9,PIT 7,PIT 7,KC 9,PIT 7,PIT 7,PIT 7,KC 9,KC 9,,686,735,689,640,836,738,671,701,678,765,739,717,848,705,616,660
16,12/21 1:00 ET,CAR,-6,CLE,,CAR 8,CLE 8,CAR 8,CLE 8,CAR 8,CLE 8,CLE 8,CLE 8,CLE 8,CAR 8,CAR 8,CAR 8,CLE 8,CAR 8,CAR 8,CLE 8,,686,735,689,640,836,738,671,701,678,765,739,717,848,705,616,660
16,12/21 1:00 ET,BAL,-6.5,HOU,,BAL 6,BAL 6,HOU 10,HOU 10,BAL 6,HOU 10,BAL 6,BAL 6,HOU 10,BAL 6,HOU 10,BAL 6,BAL 6,BAL 6,HOU 10,BAL 6,,686,735,689,640,836,738,671,701,678,765,739,717,848,705,616,660
16,12/21 4:05 ET,STL,-6.5,NYG,,NYG 9,NYG 9,STL 7,STL 7,STL 7,NYG 9,NYG 9,NYG 9,NYG 9,STL 7,STL 7,STL 7,STL 7,STL 7,STL 7,NYG 9,,686,735,689,640,836,738,671,701,678,765,739,717,848,705,616,660
16,12/21 4:25 ET,BUF,-6.5,OAK,,BUF 4,BUF 4,OAK 12,BUF 4,BUF 4,OAK 12,OAK 12,BUF 4,BUF 4,BUF 4,BUF 4,BUF 4,BUF 4,BUF 4,BUF 4,OAK 12,,686,735,689,640,836,738,671,701,678,765,739,717,848,705,616,660
16,12/21 4:25 ET,DAL,-3.5,IND,,DAL 9,DAL 9,IND 7,IND 7,IND 7,DAL 9,IND 7,IND 7,IND 7,DAL 9,DAL 9,IND 7,DAL 9,IND 7,DAL 9,IND 7,,686,735,689,640,836,738,671,701,678,765,739,717,848,705,616,660
16,12/21 8:30 ET,SEA,-9.5,ARI,,SEA 3,SEA 3,ARI 13,SEA 3,SEA 3,ARI 13,SEA 3,SEA 3,SEA 3,SEA 3,SEA 3,ARI 13,SEA 3,SEA 3,SEA 3,SEA 3,,686,735,689,640,836,738,671,701,678,765,739,717,848,705,616,660
16,12/22 8:30 ET,DEN,-3.5,CIN,,DEN 4,DEN 4,CIN 12,CIN 12,DEN 4,CIN 12,DEN 4,DEN 4,DEN 4,DEN 4,DEN 4,CIN 12,DEN 4,DEN 4,DEN 4,DEN 4,,686,735,689,640,836,738,671,701,678,765,739,717,848,705,616,660
17,12/28 4:25 ET,GB,-8.5,DET,,GB 3,GB 3,DET 13,GB 3,DET 13,DET 13,GB 3,GB 3,GB 3,GB 3,GB 3,GB 3,GB 3,GB 3,GB 3,GB 3,,741,782,757,691,875,821,721,737,721,813,805,768,898,744,672,688
17,12/28 1:00 ET,HOU,-8.5,JAC,,JAC 14,HOU 2,HOU 2,HOU 2,HOU 2,JAC 14,HOU 2,HOU 2,HOU 2,HOU 2,HOU 2,HOU 2,HOU 2,HOU 2,HOU 2,HOU 2,,741,782,757,691,875,821,721,737,721,813,805,768,898,744,672,688
17,12/28 8:30 ET,PIT,-3,CIN,,PIT 6,PIT 6,CIN 10,CIN 10,CIN 10,CIN 10,PIT 6,CIN 10,PIT 6,PIT 6,PIT 6,PIT 6,PIT 6,CIN 10,PIT 6,PIT 6,,741,782,757,691,875,821,721,737,721,813,805,768,898,744,672,688
17,12/28 1:00 ET,IND,-7.5,TEN,,TEN 12,IND 4,TEN 12,IND 4,IND 4,TEN 12,IND 4,IND 4,IND 4,IND 4,TEN 12,IND 4,IND 4,IND 4,IND 4,IND 4,,741,782,757,691,875,821,721,737,721,813,805,768,898,744,672,688
17,12/28 1:00 ET,BAL,-14,CLE,,CLE 11,BAL 5,CLE 11,BAL 5,BAL 5,CLE 11,BAL 5,CLE 11,BAL 5,BAL 5,BAL 5,BAL 5,BAL 5,BAL 5,BAL 5,CLE 11,,741,782,757,691,875,821,721,737,721,813,805,768,898,744,672,688
17,12/28 1:00 ET,NE,-4.5,BUF,,BUF 8,NE 8,BUF 8,BUF 8,BUF 8,BUF 8,NE 8,NE 8,NE 8,BUF 8,NE 8,BUF 8,NE 8,NE 8,NE 8,BUF 8,,741,782,757,691,875,821,721,737,721,813,805,768,898,744,672,688
17,12/28 1:00 ET,MIA,-7,NYJ,,NYJ 11,MIA 5,NYJ 11,MIA 5,NYJ 11,NYJ 11,MIA 5,MIA 5,MIA 5,NYJ 11,MIA 5,MIA 5,MIA 5,MIA 5,MIA 5,MIA 5,,741,782,757,691,875,821,721,737,721,813,805,768,898,744,672,688
17,12/28 4:25 ET,ATL,-3,CAR,,ATL 4,CAR 12,ATL 4,ATL 4,CAR 12,CAR 12,ATL 4,ATL 4,ATL 4,ATL 4,ATL 4,ATL 4,ATL 4,ATL 4,ATL 4,CAR 12,,741,782,757,691,875,821,721,737,721,813,805,768,898,744,672,688
17,12/28 1:00 ET,MIN,-7,CHI,,CHI 9,CHI 9,MIN 7,CHI 9,MIN 7,CHI 9,MIN 7,MIN 7,MIN 7,MIN 7,MIN 7,CHI 9,MIN 7,MIN 7,CHI 9,CHI 9,,741,782,757,691,875,821,721,737,721,813,805,768,898,744,672,688
17,12/28 1:00 ET,KC,-3,SD,,KC 6,KC 6,KC 6,SD 10,KC 6,SD 10,SD 10,KC 6,SD 10,KC 6,KC 6,KC 6,SD 10,KC 6,KC 6,SD 10,,741,782,757,691,875,821,721,737,721,813,805,768,898,744,672,688
17,12/28 1:00 ET,NYG,-1,PHI,,NYG 7,PHI 9,PHI 9,PHI 9,NYG 7,PHI 9,PHI 9,NYG 7,NYG 7,NYG 7,NYG 7,NYG 7,PHI 9,NYG 7,PHI 9,NYG 7,,741,782,757,691,875,821,721,737,721,813,805,768,898,744,672,688
17,12/28 1:00 ET,DAL,-6,WAS,,DAL 7,DAL 7,WAS 9,WAS 9,WAS 9,WAS 9,DAL 7,WAS 9,DAL 7,DAL 7,WAS 9,DAL 7,DAL 7,WAS 9,DAL 7,DAL 7,,741,782,757,691,875,821,721,737,721,813,805,768,898,744,672,688
17,12/28 1:00 ET,NO,-6,TB,,TB 11,NO 5,NO 5,TB 11,TB 11,TB 11,NO 5,NO 5,NO 5,NO 5,NO 5,NO 5,NO 5,NO 5,TB 11,NO 5,,741,782,757,691,875,821,721,737,721,813,805,768,898,744,672,688
17,12/28 4:25 ET,SEA,-11.5,STL,,SEA 3,SEA 3,STL 13,SEA 3,STL 13,SEA 3,SEA 3,SEA 3,SEA 3,SEA 3,SEA 3,SEA 3,SEA 3,SEA 3,STL 13,SEA 3,,741,782,757,691,875,821,721,737,721,813,805,768,898,744,672,688
17,12/28 4:25 ET,SF,-6.5,ARI,,SF 5,SF 5,SF 5,SF 5,SF 5,ARI 11,SF 5,SF 5,ARI 11,SF 5,SF 5,ARI 11,SF 5,ARI 11,SF 5,ARI 11,,741,782,757,691,875,821,721,737,721,813,805,768,898,744,672,688
17,12/28 4:25 ET,DEN,-15.5,OAK,,DEN 3,DEN 3,OAK 13,DEN 3,DEN 3,DEN 3,DEN 3,DEN 3,DEN 3,OAK 13,DEN 3,DEN 3,DEN 3,DEN 3,DEN 3,OAK 13,,741,782,757,691,875,821,721,737,721,813,805,768,898,744,672,688
