week,time,fav,spr,und,blank1,Anne ,Cate ,Donna ,Elliott,Francis,Franklona,Gabhandy,Gary,Joeanne,Jonathan,Leslie,Miles,Packy,Paul ,Roberta,Soblocoa,blank2,s_Anne ,s_Cate ,s_Donna ,s_Elliott,s_Francis,s_Franklona,s_Gabhandy,s_Gary,s_Joeanne,s_Jonathan,s_Leslie,s_Miles,s_Packy,s_Paul ,s_Roberta,s_Soblocoa
13,12/6 1:00 ET,TEN,-3,JAC,,TEN 7,JAC 9,TEN 7,TEN 7,TEN 7,JAC 9,TEN 7,TEN 7,JAC 9,TEN 7,TEN 7,JAC 9,JAC 9,JAC 9,JAC 9,TEN 7,,616,594,578,535,583,616,638,609,619,654,611,543,594,599,536,587
13,12/6 1:00 ET,BUF,-3,HOU,,BUF 8,HOU 8,BUF 8,HOU 8,BUF 8,HOU 8,BUF 8,HOU 8,HOU 8,BUF 8,BUF 8,HOU 8,HOU 8,BUF 8,HOU 8,BUF 8,,616,594,578,535,583,616,638,609,619,654,611,543,594,599,536,587
13,12/6 1:00 ET,MIA,-3.5,BAL,,MIA 7,BAL 9,MIA 7,MIA 7,MIA 7,BAL 9,MIA 7,BAL 9,BAL 9,BAL 9,MIA 7,BAL 9,MIA 7,MIA 7,MIA 7,BAL 9,,616,594,578,535,583,616,638,609,619,654,611,543,594,599,536,587
13,12/6 4:25 ET,CAR,-6,NO,,NO 11,CAR 5,CAR 5,CAR 5,NO 11,NO 11,CAR 5,CAR 5,CAR 5,CAR 5,CAR 5,CAR 5,NO 11,CAR 5,CAR 5,NO 11,,616,594,578,535,583,616,638,609,619,654,611,543,594,599,536,587
13,12/6 1:00 ET,SEA,-2.5,MIN,,SEA 8,MIN 8,MIN 8,MIN 8,MIN 8,MIN 8,SEA 8,SEA 8,SEA 8,SEA 8,SEA 8,SEA 8,MIN 8,SEA 8,MIN 8,MIN 8,,616,594,578,535,583,616,638,609,619,654,611,543,594,599,536,587
13,12/6 1:00 ET,ARI,-3.5,STL,,STL 11,STL 11,ARI 5,ARI 5,ARI 5,STL 11,ARI 5,ARI 5,ARI 5,ARI 5,ARI 5,ARI 5,ARI 5,ARI 5,STL 11,STL 11,,616,594,578,535,583,616,638,609,619,654,611,543,594,599,536,587
13,12/6 1:00 ET,TB,0,ATL,,ATL 11,TB 5,ATL 11,ATL 11,ATL 11,TB 5,TB 5,ATL 11,TB 5,TB 5,TB 5,TB 5,TB 5,TB 5,TB 5,TB 5,,616,594,578,535,583,616,638,609,619,654,611,543,594,599,536,587
13,12/6 1:00 ET,NYJ,-2.5,NYG,,NYJ 7,NYJ 7,NYJ 7,NYG 9,NYJ 7,NYJ 7,NYG 9,NYG 9,NYG 9,NYG 9,NYJ 7,NYJ 7,NYJ 7,NYG 9,NYJ 7,NYG 9,,616,594,578,535,583,616,638,609,619,654,611,543,594,599,536,587
13,12/6 4:05 ET,DEN,-6,SD,,DEN 4,SD 12,SD 12,DEN 4,SD 12,SD 12,DEN 4,DEN 4,DEN 4,DEN 4,DEN 4,DEN 4,DEN 4,DEN 4,DEN 4,DEN 4,,616,594,578,535,583,616,638,609,619,654,611,543,594,599,536,587
13,12/6 4:05 ET,KC,-3,OAK,,KC 4,OAK 12,OAK 12,KC 4,KC 4,OAK 12,KC 4,KC 4,KC 4,KC 4,KC 4,KC 4,KC 4,OAK 12,KC 4,KC 4,,616,594,578,535,583,616,638,609,619,654,611,543,594,599,536,587
13,12/6 4:25 ET,NE,-9.5,PHI,,NE 3,NE 3,PHI 13,NE 3,NE 3,PHI 13,NE 3,NE 3,NE 3,NE 3,NE 3,NE 3,NE 3,NE 3,NE 3,PHI 13,,616,594,578,535,583,616,638,609,619,654,611,543,594,599,536,587
13,12/6 8:30 ET,PIT,-9.5,IND,,IND 11,PIT 5,IND 11,PIT 5,PIT 5,IND 11,PIT 5,PIT 5,PIT 5,PIT 5,PIT 5,IND 11,PIT 5,PIT 5,IND 11,PIT 5,,616,594,578,535,583,616,638,609,619,654,611,543,594,599,536,587
13,12/7 8:30 ET,WAS,-2,DAL,,WAS 6,DAL 10,WAS 6,WAS 6,WAS 6,DAL 10,WAS 6,WAS 6,WAS 6,WAS 6,WAS 6,WAS 6,DAL 10,DAL 10,DAL 10,DAL 10,,616,594,578,535,583,616,638,609,619,654,611,543,594,599,536,587
14,12/10 8:25 ET,ARI,-10,MIN,,MIN 13,ARI 3,ARI 3,ARI 3,ARI 3,MIN 13,ARI 3,ARI 3,ARI 3,ARI 3,ARI 3,ARI 3,ARI 3,ARI 3,MIN 13,ARI 3,,671,632,636,576,630,666,706,657,665,715,686,585,645,660,584,653
14,12/13 1:00 ET,CIN,-1,PIT,,PIT 8,PIT 8,CIN 8,CIN 8,PIT 8,PIT 8,CIN 8,CIN 8,PIT 8,CIN 8,CIN 8,PIT 8,PIT 8,CIN 8,CIN 8,PIT 8,,671,632,636,576,630,666,706,657,665,715,686,585,645,660,584,653
14,12/13 1:00 ET,PHI,-1,BUF,,PHI 10,PHI 10,BUF 6,PHI 10,BUF 6,BUF 6,BUF 6,BUF 6,BUF 6,PHI 10,BUF 6,BUF 6,BUF 6,BUF 6,PHI 10,PHI 10,,671,632,636,576,630,666,706,657,665,715,686,585,645,660,584,653
14,12/13 1:00 ET,CAR,-8.5,ATL,,CAR 4,CAR 4,ATL 12,CAR 4,CAR 4,ATL 12,CAR 4,ATL 12,CAR 4,CAR 4,CAR 4,CAR 4,CAR 4,CAR 4,CAR 4,ATL 12,,671,632,636,576,630,666,706,657,665,715,686,585,645,660,584,653
14,12/13 1:00 ET,CLE,-2.5,SF,,SF 5,SF 5,CLE 11,SF 5,SF 5,CLE 11,SF 5,SF 5,SF 5,SF 5,CLE 11,SF 5,CLE 11,CLE 11,SF 5,SF 5,,671,632,636,576,630,666,706,657,665,715,686,585,645,660,584,653
14,12/13 1:00 ET,CHI,-4,WAS,,WAS 10,CHI 6,CHI 6,CHI 6,CHI 6,WAS 10,CHI 6,WAS 10,WAS 10,CHI 6,WAS 10,CHI 6,CHI 6,WAS 10,CHI 6,CHI 6,,671,632,636,576,630,666,706,657,665,715,686,585,645,660,584,653
14,12/13 1:00 ET,DET,-3,STL,,STL 8,DET 8,STL 8,DET 8,DET 8,STL 8,DET 8,DET 8,DET 8,STL 8,STL 8,STL 8,DET 8,STL 8,DET 8,STL 8,,671,632,636,576,630,666,706,657,665,715,686,585,645,660,584,653
14,12/13 1:00 ET,KC,-12,SD,,KC 2,KC 2,KC 2,KC 2,KC 2,SD 14,KC 2,KC 2,KC 2,KC 2,KC 2,KC 2,KC 2,KC 2,KC 2,SD 14,,671,632,636,576,630,666,706,657,665,715,686,585,645,660,584,653
14,12/13 1:00 ET,TB,-6,NO,,NO 9,NO 9,TB 7,TB 7,TB 7,NO 9,TB 7,NO 9,NO 9,TB 7,TB 7,TB 7,NO 9,TB 7,TB 7,NO 9,,671,632,636,576,630,666,706,657,665,715,686,585,645,660,584,653
14,12/13 1:00 ET,JAC,-1,IND,,IND 8,IND 8,JAC 8,IND 8,IND 8,JAC 8,JAC 8,IND 8,JAC 8,IND 8,JAC 8,IND 8,JAC 8,JAC 8,JAC 8,IND 8,,671,632,636,576,630,666,706,657,665,715,686,585,645,660,584,653
14,12/13 1:00 ET,NYJ,-8,TEN,,TEN 12,NYJ 4,NYJ 4,NYJ 4,NYJ 4,TEN 12,NYJ 4,TEN 12,NYJ 4,NYJ 4,NYJ 4,TEN 12,NYJ 4,NYJ 4,NYJ 4,NYJ 4,,671,632,636,576,630,666,706,657,665,715,686,585,645,660,584,653
14,12/13 8:30 ET,NE,-5,HOU,,NE 7,HOU 9,HOU 9,HOU 9,NE 7,HOU 9,NE 7,NE 7,NE 7,NE 7,HOU 9,HOU 9,HOU 9,NE 7,NE 7,NE 7,,671,632,636,576,630,666,706,657,665,715,686,585,645,660,584,653
14,12/13 4:05 ET,DEN,-6,OAK,,DEN 2,DEN 2,OAK 14,DEN 2,DEN 2,OAK 14,DEN 2,DEN 2,DEN 2,DEN 2,DEN 2,DEN 2,DEN 2,DEN 2,DEN 2,DEN 2,,671,632,636,576,630,666,706,657,665,715,686,585,645,660,584,653
14,12/13 4:25 ET,GB,-6.5,DAL,,GB 3,GB 3,GB 3,GB 3,GB 3,DAL 13,GB 3,GB 3,GB 3,GB 3,GB 3,GB 3,DAL 13,GB 3,GB 3,DAL 13,,671,632,636,576,630,666,706,657,665,715,686,585,645,660,584,653
14,12/13 1:00 ET,SEA,-10.5,BAL,,SEA 2,BAL 14,SEA 2,SEA 2,SEA 2,BAL 14,SEA 2,SEA 2,SEA 2,SEA 2,SEA 2,SEA 2,SEA 2,SEA 2,SEA 2,SEA 2,,671,632,636,576,630,666,706,657,665,715,686,585,645,660,584,653
14,12/14 8:30 ET,NYG,-2,MIA,,MIA 7,MIA 7,MIA 7,MIA 7,NYG 9,NYG 9,NYG 9,NYG 9,NYG 9,MIA 7,NYG 9,MIA 7,MIA 7,MIA 7,MIA 7,NYG 9,,671,632,636,576,630,666,706,657,665,715,686,585,645,660,584,653
15,12/17 8:25 ET,STL,-1,TB,,TB 10,TB 10,STL 6,TB 10,STL 6,STL 6,TB 10,STL 6,STL 6,STL 6,STL 6,STL 6,TB 10,STL 6,TB 10,STL 6,,734,675,691,604,672,743,748,702,734,758,750,615,696,722,624,713
15,12/19 8:25 ET,NYJ,-3.5,DAL,,NYJ 4,NYJ 4,NYJ 4,NYJ 4,NYJ 4,DAL 12,NYJ 4,NYJ 4,NYJ 4,NYJ 4,NYJ 4,NYJ 4,DAL 12,NYJ 4,DAL 12,DAL 12,,734,675,691,604,672,743,748,702,734,758,750,615,696,722,624,713
15,12/20 1:00 ET,MIN,-4,CHI,,CHI 8,CHI 8,CHI 8,CHI 8,MIN 8,CHI 8,MIN 8,CHI 8,MIN 8,MIN 8,MIN 8,MIN 8,MIN 8,MIN 8,CHI 8,CHI 8,,734,675,691,604,672,743,748,702,734,758,750,615,696,722,624,713
15,12/20 1:00 ET,JAC,-2,ATL,,ATL 9,JAC 7,ATL 9,JAC 7,JAC 7,ATL 9,JAC 7,ATL 9,JAC 7,ATL 9,JAC 7,JAC 7,JAC 7,JAC 7,ATL 9,ATL 9,,734,675,691,604,672,743,748,702,734,758,750,615,696,722,624,713
15,12/20 1:00 ET,IND,-2,HOU,,IND 10,IND 10,IND 10,HOU 6,HOU 6,IND 10,HOU 6,HOU 6,HOU 6,HOU 6,HOU 6,HOU 6,HOU 6,IND 10,IND 10,HOU 6,,734,675,691,604,672,743,748,702,734,758,750,615,696,722,624,713
15,12/20 1:00 ET,KC,-6.5,BAL,,BAL 12,BAL 12,KC 4,KC 4,KC 4,BAL 12,KC 4,KC 4,KC 4,KC 4,KC 4,BAL 12,KC 4,KC 4,KC 4,KC 4,,734,675,691,604,672,743,748,702,734,758,750,615,696,722,624,713
15,12/20 1:00 ET,BUF,-2,WAS,,WAS 6,BUF 10,BUF 10,WAS 6,WAS 6,BUF 10,WAS 6,WAS 6,WAS 6,BUF 10,WAS 6,BUF 10,BUF 10,WAS 6,WAS 6,WAS 6,,734,675,691,604,672,743,748,702,734,758,750,615,696,722,624,713
15,12/20 1:00 ET,NE,-14.5,TEN,,NE 1,NE 1,TEN 15,NE 1,NE 1,NE 1,NE 1,NE 1,NE 1,NE 1,NE 1,NE 1,NE 1,NE 1,NE 1,NE 1,,734,675,691,604,672,743,748,702,734,758,750,615,696,722,624,713
15,12/20 8:30 ET,ARI,-4,PHI,,PHI 11,ARI 5,ARI 5,ARI 5,ARI 5,PHI 11,ARI 5,ARI 5,ARI 5,ARI 5,ARI 5,ARI 5,ARI 5,PHI 11,PHI 11,PHI 11,,734,675,691,604,672,743,748,702,734,758,750,615,696,722,624,713
15,12/20 1:00 ET,CAR,-5,NYG,,CAR 4,NYG 12,NYG 12,CAR 4,CAR 4,NYG 12,CAR 4,NYG 12,CAR 4,CAR 4,CAR 4,CAR 4,CAR 4,CAR 4,CAR 4,CAR 4,,734,675,691,604,672,743,748,702,734,758,750,615,696,722,624,713
15,12/20 4:05 ET,SEA,-14.5,CLE,,SEA 1,SEA 1,CLE 15,SEA 1,SEA 1,SEA 1,SEA 1,SEA 1,SEA 1,SEA 1,SEA 1,SEA 1,SEA 1,SEA 1,SEA 1,SEA 1,,734,675,691,604,672,743,748,702,734,758,750,615,696,722,624,713
15,12/20 4:05 ET,GB,-4,OAK,,GB 4,GB 4,OAK 12,GB 4,GB 4,OAK 12,GB 4,GB 4,GB 4,GB 4,GB 4,OAK 12,GB 4,OAK 12,GB 4,GB 4,,734,675,691,604,672,743,748,702,734,758,750,615,696,722,624,713
15,12/20 4:25 ET,SD,-1,MIA,,MIA 8,MIA 8,SD 8,MIA 8,MIA 8,SD 8,SD 8,MIA 8,SD 8,MIA 8,MIA 8,SD 8,SD 8,SD 8,MIA 8,SD 8,,734,675,691,604,672,743,748,702,734,758,750,615,696,722,624,713
15,12/20 4:25 ET,PIT,-7.5,DEN,,DEN 8,PIT 8,DEN 8,DEN 8,PIT 8,DEN 8,PIT 8,DEN 8,DEN 8,PIT 8,PIT 8,PIT 8,PIT 8,DEN 8,DEN 8,PIT 8,,734,675,691,604,672,743,748,702,734,758,750,615,696,722,624,713
15,12/20 4:25 ET,CIN,-6.5,SF,,CIN 6,SF 10,CIN 6,SF 10,CIN 6,SF 10,CIN 6,CIN 6,CIN 6,CIN 6,SF 10,CIN 6,CIN 6,CIN 6,SF 10,SF 10,,734,675,691,604,672,743,748,702,734,758,750,615,696,722,624,713
15,12/21 8:30 ET,NO,-2.5,DET,,NO 6,DET 10,DET 10,NO 6,NO 6,DET 10,NO 6,DET 10,NO 6,NO 6,NO 6,DET 10,NO 6,NO 6,DET 10,NO 6,,734,675,691,604,672,743,748,702,734,758,750,615,696,722,624,713
16,12/24 8:25 ET,OAK,-4,SD,,SD 11,OAK 5,OAK 5,SD 11,OAK 5,SD 11,OAK 5,OAK 5,OAK 5,OAK 5,OAK 5,OAK 5,OAK 5,OAK 5,SD 11,SD 11,,769,708,743,639,735,778,813,764,797,824,807,682,751,770,663,770
16,12/26 8:25 ET,PHI,-3.5,WAS,,WAS 8,PHI 8,PHI 8,WAS 8,WAS 8,WAS 8,WAS 8,WAS 8,WAS 8,PHI 8,WAS 8,PHI 8,PHI 8,PHI 8,PHI 8,PHI 8,,769,708,743,639,735,778,813,764,797,824,807,682,751,770,663,770
16,12/27 8:30 ET,MIN,-7,NYG,,MIN 4,MIN 4,MIN 4,MIN 4,MIN 4,NYG 12,MIN 4,NYG 12,NYG 12,MIN 4,MIN 4,MIN 4,MIN 4,MIN 4,NYG 12,MIN 4,,769,708,743,639,735,778,813,764,797,824,807,682,751,770,663,770
16,12/27 1:00 ET,TB,-3,CHI,,CHI 7,CHI 7,TB 9,CHI 7,CHI 7,CHI 7,TB 9,CHI 7,CHI 7,TB 9,TB 9,TB 9,CHI 7,TB 9,TB 9,CHI 7,,769,708,743,639,735,778,813,764,797,824,807,682,751,770,663,770
16,12/27 1:00 ET,CAR,-7,ATL,,ATL 11,CAR 5,ATL 11,CAR 5,CAR 5,ATL 11,CAR 5,ATL 11,CAR 5,CAR 5,CAR 5,CAR 5,CAR 5,CAR 5,CAR 5,ATL 11,,769,708,743,639,735,778,813,764,797,824,807,682,751,770,663,770
16,12/27 1:00 ET,BUF,-6.5,DAL,,DAL 11,BUF 5,BUF 5,BUF 5,BUF 5,DAL 11,BUF 5,BUF 5,BUF 5,BUF 5,BUF 5,BUF 5,DAL 11,BUF 5,DAL 11,DAL 11,,769,708,743,639,735,778,813,764,797,824,807,682,751,770,663,770
16,12/27 4:05 ET,NO,-2.5,JAC,,NO 4,JAC 12,NO 4,JAC 12,NO 4,JAC 12,NO 4,NO 4,NO 4,NO 4,NO 4,NO 4,NO 4,JAC 12,NO 4,NO 4,,769,708,743,639,735,778,813,764,797,824,807,682,751,770,663,770
16,12/27 1:00 ET,DET,-9,SF,,SF 14,DET 2,DET 2,DET 2,DET 2,SF 14,DET 2,DET 2,DET 2,DET 2,DET 2,DET 2,DET 2,DET 2,DET 2,DET 2,,769,708,743,639,735,778,813,764,797,824,807,682,751,770,663,770
16,12/27 1:00 ET,KC,-11.5,CLE,,KC 2,KC 2,CLE 14,KC 2,KC 2,KC 2,KC 2,KC 2,CLE 14,KC 2,KC 2,KC 2,KC 2,KC 2,KC 2,KC 2,,769,708,743,639,735,778,813,764,797,824,807,682,751,770,663,770
16,12/27 1:00 ET,MIA,-2.5,IND,,IND 10,IND 10,IND 10,MIA 6,IND 10,MIA 6,MIA 6,IND 10,MIA 6,MIA 6,MIA 6,IND 10,MIA 6,MIA 6,MIA 6,MIA 6,,769,708,743,639,735,778,813,764,797,824,807,682,751,770,663,770
16,12/27 1:00 ET,NE,-2.5,NYJ,,NE 8,NYJ  8,NYJ  8,NYJ  8,NYJ  8,NYJ 8,NE 8,NE 8,NE 8,NYJ  8,NYJ  8,NE 8,NE 8,NE 8,NE 8,NYJ  8,,769,708,743,639,735,778,813,764,797,824,807,682,751,770,663,770
16,12/27 1:00 ET,HOU,-3.5,TEN,,TEN 11,HOU 5,TEN 11,HOU 5,HOU 5,HOU 5,HOU 5,TEN 11,HOU 5,HOU 5,HOU 5,HOU 5,HOU 5,TEN 11,TEN 11,HOU 5,,769,708,743,639,735,778,813,764,797,824,807,682,751,770,663,770
16,12/27 4:25 ET,ARI,-6,GB,,GB 8,GB 8,GB 8,ARI 8,ARI 8,GB 8,ARI 8,GB 8,GB 8,ARI 8,ARI 8,ARI 8,ARI 8,ARI 8,GB 8,GB  8,,769,708,743,639,735,778,813,764,797,824,807,682,751,770,663,770
16,12/27 4:25 ET,SEA,-11,STL,,SEA 2,SEA 2,STL 14,SEA 2,SEA 2,SEA 2,SEA 2,SEA 2,SEA 2,SEA 2,SEA 2,SEA 2,SEA 2,SEA 2,STL 14,SEA 2,,769,708,743,639,735,778,813,764,797,824,807,682,751,770,663,770
16,12/27 1:00 ET,PIT,-11.5,BAL,,BAL 12,PIT 4,BAL 12,PIT 4,PIT 4,BAL 12,PIT 4,PIT 4,PIT 4,PIT 4,PIT 4,PIT 4,PIT 4,PIT 4,BAL 12,PIT 4,,769,708,743,639,735,778,813,764,797,824,807,682,751,770,663,770
16,12/28 8:30 ET,DEN,-4,CIN,,DEN 3,DEN 3,CIN 13,DEN 3,DEN 3,CIN 13,DEN 3,DEN 3,CIN 13,DEN 3,DEN 3,DEN 3,DEN 3,DEN 3,DEN 3,DEN 3,,769,708,743,639,735,778,813,764,797,824,807,682,751,770,663,770
17,1/3 1:00 ET,NYJ,-3,BUF,,NYJ 4,NYJ 4,NYJ 4,NYJ 4,NYJ 4,BUF 12,BUF 12,BUF 12,NYJ 4,NYJ 4,NYJ 4,NYJ 4,NYJ 4,BUF 12,NYJ 4,NYJ 4,,830,759,818,691,806,831,859,821,833,870,861,730,791,799,700,816
17,1/3 4:25 ET,CAR,-10,TB,,TB 10,TB 10,CAR 6,CAR 6,CAR 6,TB 10,CAR 6,CAR 6,CAR 6,CAR 6,CAR 6,TB 10,CAR 6,CAR 6,TB 10,TB 10,,830,759,818,691,806,831,859,821,833,870,861,730,791,799,700,816
17,1/3 1:00 ET,NE,-10,MIA,,NE 2,NE 2,MIA 14,NE 2,NE 2,MIA 14,NE 2,NE 2,NE 2,NE 2,NE 2,NE 2,NE 2,NE 2,NE 2,NE 2,,830,759,818,691,806,831,859,821,833,870,861,730,791,799,700,816
17,1/3 1:00 ET,CIN,-9.5,BAL,,BAL 10,BAL 10,CIN 6,CIN 6,CIN 6,BAL 10,CIN 6,BAL 10,CIN 6,CIN 6,CIN 6,BAL 10,CIN 6,CIN 6,CIN 6,BAL 10,,830,759,818,691,806,831,859,821,833,870,861,730,791,799,700,816
17,1/3 1:00 ET,ATL,-6,NO,,NO 9,NO 9,ATL 7,ATL 7,ATL 7,NO 9,ATL 7,ATL 7,NO 9,ATL 7,NO 9,ATL 7,NO 9,ATL 7,NO 9,ATL 7,,830,759,818,691,806,831,859,821,833,870,861,730,791,799,700,816
17,1/3 1:00 ET,HOU,-6,JAC,,JAC 14,HOU 2,HOU 2,HOU 2,HOU 2,JAC 14,HOU 2,HOU 2,HOU 2,HOU 2,HOU 2,HOU 2,HOU 2,HOU 2,HOU 2,HOU 2,,830,759,818,691,806,831,859,821,833,870,861,730,791,799,700,816
17,1/3 1:00 ET,PIT,-13,CLE,,PIT 4,PIT 4,CLE 12,PIT 4,PIT 4,CLE 12,PIT 4,CLE 12,PIT 4,PIT 4,PIT 4,PIT 4,PIT 4,PIT 4,CLE 12,PIT 4,,830,759,818,691,806,831,859,821,833,870,861,730,791,799,700,816
17,1/3 4:25 ET,KC,-6.5,OAK,,KC 4,OAK 12,OAK 12,KC 4,KC 4,OAK 12,KC 4,KC 4,KC 4,KC 4,KC 4,KC 4,KC 4,KC 4,KC 4,OAK 12,,830,759,818,691,806,831,859,821,833,870,861,730,791,799,700,816
17,1/3 1:00 ET,IND,-4,TEN,,IND 4,IND 4,IND 4,TEN 12,IND 4,TEN 12,IND 4,IND 4,TEN 12,IND 4,IND 4,IND 4,IND 4,IND 4,IND 4,TEN 12,,830,759,818,691,806,831,859,821,833,870,861,730,791,799,700,816
17,1/3 1:00 ET,DAL,-3,WAS,,WAS 8,DAL 8,WAS 8,WAS 8,DAL 8,WAS 8,DAL 8,WAS 8,WAS 8,DAL 8,WAS 8,DAL 8,DAL 8,DAL 8,WAS 8,DAL 8,,830,759,818,691,806,831,859,821,833,870,861,730,791,799,700,816
17,1/3 1:00 ET,DET,-2.5,CHI,,CHI 6,CHI 6,DET 10,CHI 6,CHI 6,CHI 6,CHI 6,DET 10,CHI 6,CHI 6,DET 10,DET 10,CHI 6,DET 10,CHI 6,DET 10,,830,759,818,691,806,831,859,821,833,870,861,730,791,799,700,816
17,1/3 1:00 ET,NYG,-3.5,PHI,,NYG 6,NYG 6,NYG 6,PHI 10,NYG 6,PHI 10,NYG 6,NYG 6,NYG 6,NYG 6,NYG 6,PHI 10,PHI 10,NYG 6,PHI 10,PHI 10,,830,759,818,691,806,831,859,821,833,870,861,730,791,799,700,816
17,1/3 8:30 ET,GB,-3,MIN,,GB 5,GB 5,GB 5,MIN 11,GB 5,MIN 11,GB 5,GB 5,GB 5,GB 5,MIN 11,MIN 11,GB 5,MIN 11,GB 5,GB 5,,830,759,818,691,806,831,859,821,833,870,861,730,791,799,700,816
17,1/3 4:25 ET,DEN,-10,SD,,DEN 4,DEN 4,SD 12,DEN 4,DEN 4,SD 12,DEN 4,DEN 4,DEN 4,DEN 4,DEN 4,SD 12,DEN 4,DEN 4,DEN 4,SD 12,,830,759,818,691,806,831,859,821,833,870,861,730,791,799,700,816
17,1/3 4:25 ET,STL,-3,SF,,STL 8,SF 8,SF 8,SF 8,STL 8,SF 8,STL 8,STL 8,STL 8,STL 8,SF 8,STL 8,STL 8,SF 8,SF 8,SF 8,,830,759,818,691,806,831,859,821,833,870,861,730,791,799,700,816
17,1/3 4:25 ET,ARI,-6,SEA,,SEA 11,ARI 5,ARI 5,ARI 5,ARI 5,SEA 11,ARI 5,SEA 11,SEA 11,ARI 5,ARI 5,ARI 5,ARI 5,ARI 5,ARI 5,SEA 11,,830,759,818,691,806,831,859,821,833,870,861,730,791,799,700,816
